Rooms,Distance,Postcode,Bedroom,Bathroom,Latitude,Longtitude,Propertycount,Price,car_low,car_mid,car_high,Type_h,Type_t,Type_u,YearBuilt_bin_mod,YearBuilt_bin_new,YearBuilt_bin_new_mod,YearBuilt_bin_old,Landsize_bin_huge,Landsize_bin_large,Landsize_bin_medium,Landsize_bin_small,Landsize_bin_tiny,Landsize_bin_xlarge,BuildingArea_bin_0-100,BuildingArea_bin_100-200,BuildingArea_bin_200-300,BuildingArea_bin_300-400,BuildingArea_bin_400-500,BuildingArea_bin_500+,Year,Month,Day,Suburb_ID,UnitNumber,CouncilArea_Banyule City Council,CouncilArea_Bayside City Council,CouncilArea_Boroondara City Council,CouncilArea_Brimbank City Council,CouncilArea_Cardinia Shire Council,CouncilArea_Casey City Council,CouncilArea_Darebin City Council,CouncilArea_Frankston City Council,CouncilArea_Glen Eira City Council,CouncilArea_Greater Dandenong City Council,CouncilArea_Hobsons Bay City Council,CouncilArea_Hume City Council,CouncilArea_Kingston City Council,CouncilArea_Knox City Council,CouncilArea_Macedon Ranges Shire Council,CouncilArea_Manningham City Council,CouncilArea_Maribyrnong City Council,CouncilArea_Maroondah City Council,CouncilArea_Melbourne City Council,CouncilArea_Melton City Council,CouncilArea_Mitchell Shire Council,CouncilArea_Monash City Council,CouncilArea_Moonee Valley City Council,CouncilArea_Moorabool Shire Council,CouncilArea_Moreland City Council,CouncilArea_Nillumbik Shire Council,CouncilArea_Port Phillip City Council,CouncilArea_Stonnington City Council,CouncilArea_Whitehorse City Council,CouncilArea_Whittlesea City Council,CouncilArea_Wyndham City Council,CouncilArea_Yarra City Council,CouncilArea_Yarra Ranges Shire Council,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,ParkingArea_Attached Garage,ParkingArea_Carport,ParkingArea_Detached Garage,ParkingArea_Indoor,ParkingArea_Outdoor Stall,ParkingArea_Parkade,ParkingArea_Parking Pad,ParkingArea_Underground,Direction_East,Direction_North,Direction_South,Direction_West,Rooms^2,Rooms Bedroom,Rooms Bathroom,Rooms Distance,Rooms Propertycount,Bedroom^2,Bedroom Bathroom,Bedroom Distance,Bedroom Propertycount,Bathroom^2,Bathroom Distance,Bathroom Propertycount,Distance^2,Distance Propertycount,Propertycount^2
3,10.5,3020.0,3.0,1.0,-37.78514,144.84561,3755.0,717500.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,8,26,89,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,31.5,11265.0,9.0,3.0,31.5,11265.0,1.0,10.5,3755.0,110.25,39427.5,14100025.0
3,10.5,3020.0,3.0,1.0,-37.79597,144.82533,3755.0,720000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,89,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,31.5,11265.0,9.0,3.0,31.5,11265.0,1.0,10.5,3755.0,110.25,39427.5,14100025.0
2,10.5,3020.0,2.0,1.0,-37.78227,144.84038,3755.0,965000.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2017,8,26,89,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,21.0,7510.0,4.0,2.0,21.0,7510.0,1.0,10.5,3755.0,110.25,39427.5,14100025.0
3,10.5,3020.0,3.0,1.0,-37.76599,144.84445,4217.0,595000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,90,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,31.5,12651.0,9.0,3.0,31.5,12651.0,1.0,10.5,4217.0,110.25,44278.5,17783089.0
1,10.5,3020.0,1.0,1.015384615384615,-37.792547480916035,144.8083838931298,6763.0,460000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2017,8,26,91,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1.015384615384615,10.5,6763.0,1.0,1.015384615384615,10.5,6763.0,1.0310059171597628,10.66153846153846,6867.046153846152,110.25,71011.5,45738169.0
4,10.5,3020.0,4.0,1.0,-37.79161,144.80461,6763.0,682000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,91,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,16.0,4.0,42.0,27052.0,16.0,4.0,42.0,27052.0,1.0,10.5,6763.0,110.25,71011.5,45738169.0
3,10.5,3020.0,3.0,1.0,-37.79798,144.81529,6763.0,640000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,8,26,91,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,31.5,20289.0,9.0,3.0,31.5,20289.0,1.0,10.5,6763.0,110.25,71011.5,45738169.0
4,18.0,3037.0,4.0,2.0,-37.71015,144.77992,3640.0,600000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,8,26,228,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,72.0,14560.0,16.0,8.0,72.0,14560.0,4.0,36.0,7280.0,324.0,65520.0,13249600.0
3,18.4,3029.0,3.0,1.0,-37.86744,144.65609,10160.0,350000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,229,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,55.2,30480.0,9.0,3.0,55.2,30480.0,1.0,18.4,10160.0,338.55999999999995,186944.0,103225600.0
4,18.4,3029.0,4.0,2.058564231738035,-37.85707,144.66307,10160.0,571000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,229,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.23425692695214,73.6,40640.0,16.0,8.23425692695214,73.6,40640.0,4.237686696191206,37.87758186397984,20915.012594458436,338.55999999999995,186944.0,103225600.0
3,15.5,3038.0,3.0,1.0,-37.70278,144.79597,5336.0,433000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,8,26,231,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,3.0,46.5,16008.0,9.0,3.0,46.5,16008.0,1.0,15.5,5336.0,240.25,82708.0,28472896.0
3,18.4,3029.0,3.0,2.0,-37.84668,144.71607,5811.0,523000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,235,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,55.2,17433.0,9.0,6.0,55.2,17433.0,4.0,36.8,11622.0,338.55999999999995,106922.4,33767721.0
2,12.9,3043.0,2.0,1.0,-37.70501,144.88182,3296.0,530000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,8,26,236,3/32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,25.8,6592.0,4.0,2.0,25.8,6592.0,1.0,12.9,3296.0,166.41,42518.4,10863616.0
3,12.9,3043.0,3.0,1.0,-37.69423,144.88002,3296.0,540000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,8,26,236,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,38.7,9888.0,9.0,3.0,38.7,9888.0,1.0,12.9,3296.0,166.41,42518.4,10863616.0
2,12.9,3043.0,2.0,1.0,-37.70811,144.88089,3296.0,290000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,8,26,236,1/34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,4.0,2.0,25.8,6592.0,4.0,2.0,25.8,6592.0,1.0,12.9,3296.0,166.41,42518.4,10863616.0
4,14.7,3030.0,4.0,2.058564231738035,-37.89339749999999,144.65672677419354,16166.0,540000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,240,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16.0,16.0,8.23425692695214,58.8,64664.0,16.0,8.23425692695214,58.8,64664.0,4.237686696191206,30.26089420654911,33278.74937027707,216.08999999999995,237640.2,261339556.0
4,14.7,3030.0,4.0,2.0,-37.89327,144.64789,16166.0,635000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,8,26,240,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16.0,16.0,8.0,58.8,64664.0,16.0,8.0,58.8,64664.0,4.0,29.4,32332.0,216.08999999999995,237640.2,261339556.0
2,6.4,3012.0,2.0,2.0,-37.80968,144.86819,5058.0,655000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,8,26,123,1/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,4.0,12.8,10116.0,4.0,4.0,12.8,10116.0,4.0,12.8,10116.0,40.96000000000001,32371.2,25583364.0
3,6.8,3016.0,3.0,2.0,-37.85927,144.87904,6380.0,1031000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,98,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,6.0,20.4,19140.0,9.0,6.0,20.4,19140.0,4.0,13.6,12760.0,46.239999999999995,43384.0,40704400.0
3,6.8,3016.0,3.0,2.0,-37.85274,144.88738,6380.0,1170000.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,98,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,6.0,20.4,19140.0,9.0,6.0,20.4,19140.0,4.0,13.6,12760.0,46.239999999999995,43384.0,40704400.0
2,6.8,3016.0,2.0,2.0,-37.86393,144.90484,6380.0,622500.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,8,26,98,8/2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,4.0,13.6,12760.0,4.0,4.0,13.6,12760.0,4.0,13.6,12760.0,46.239999999999995,43384.0,40704400.0
4,6.8,3016.0,4.0,1.0,-37.85908,144.89299,6380.0,2500000.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2017,8,26,98,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,4.0,27.2,25520.0,16.0,4.0,27.2,25520.0,1.0,6.8,6380.0,46.239999999999995,43384.0,40704400.0
4,6.3,3013.0,4.0,1.0,-37.81188,144.88449,6543.0,1285000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,16.0,4.0,25.2,26172.0,16.0,4.0,25.2,26172.0,1.0,6.3,6543.0,39.69,41220.9,42810849.0
4,6.3,3013.0,4.0,2.0,-37.81829,144.87404,6543.0,1050000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,26,102,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,25.2,26172.0,16.0,8.0,25.2,26172.0,4.0,12.6,13086.0,39.69,41220.9,42810849.0
2,10.5,3020.0,2.0,1.1420357751277683,-37.78051396226415,144.81881452830189,2185.0,500000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,1,27,124,3/517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.2840715502555367,21.0,4370.0,4.0,2.2840715502555367,21.0,4370.0,1.3042457116716826,11.991375638841568,2495.3481686541736,110.25,22942.5,4774225.0
3,12.8,3022.0,3.0,1.0,-37.77459,144.7983,1281.0,620000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,1,27,140,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,38.400000000000006,3843.0,9.0,3.0,38.400000000000006,3843.0,1.0,12.8,1281.0,163.84000000000003,16396.8,1640961.0
4,18.4,3029.0,4.0,2.0,-37.85428,144.70592,13830.0,610500.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,1,27,188,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,16.0,8.0,73.6,55320.0,16.0,8.0,73.6,55320.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
1,6.3,3013.0,1.0,1.015384615384615,-37.8168212962963,144.88410523148147,6543.0,469999.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,1,27,102,2/37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.015384615384615,6.3,6543.0,1.0,1.015384615384615,6.3,6543.0,1.0310059171597628,6.396923076923075,6643.661538461537,39.69,41220.9,42810849.0
5,7.5,3040.0,5.0,3.0,-37.76181,144.89327,1543.0,2905000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,5,27,107,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,25.0,25.0,15.0,37.5,7715.0,25.0,15.0,37.5,7715.0,9.0,22.5,4629.0,56.25,11572.5,2380849.0
2,10.4,3042.0,2.0,1.0,-37.71811,144.87693,3464.0,650000.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2017,5,27,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,2.0,20.8,6928.0,4.0,2.0,20.8,6928.0,1.0,10.4,3464.0,108.16,36025.6,11999296.0
3,10.4,3042.0,3.0,2.0,-37.71917,144.87819,3464.0,856000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,5,27,0,127A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,6.0,31.200000000000003,10392.0,9.0,6.0,31.200000000000003,10392.0,4.0,20.8,6928.0,108.16,36025.6,11999296.0
3,10.5,3020.0,3.0,1.4878903760356916,-37.78051396226415,144.81881452830189,2185.0,575000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,124,1/44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,31.5,6555.0,9.0,4.463671128107075,31.5,6555.0,2.213817771099632,15.622848948374765,3251.0404716379862,110.25,22942.5,4774225.0
3,10.5,3020.0,3.0,2.0,-37.77976,144.81559,2185.0,600000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,124,2/36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,6.0,31.5,6555.0,9.0,6.0,31.5,6555.0,4.0,21.0,4370.0,110.25,22942.5,4774225.0
2,11.0,3018.0,2.0,1.0,-37.8732,144.81331,5301.0,1030000.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,22.0,10602.0,4.0,2.0,22.0,10602.0,1.0,11.0,5301.0,121.0,58311.0,28100601.0
3,11.0,3018.0,3.0,1.0,-37.86715,144.80612,5301.0,1005000.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,3,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,33.0,15903.0,9.0,3.0,33.0,15903.0,1.0,11.0,5301.0,121.0,58311.0,28100601.0
2,4.3,3032.0,2.0,1.1420357751277683,-37.776253579545454,144.91552397727273,6567.0,1105000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2017,5,27,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,2.2840715502555367,8.6,13134.0,4.0,2.2840715502555367,8.6,13134.0,1.3042457116716826,4.910753833049403,7499.748935264055,18.49,28238.1,43125489.0
3,4.3,3032.0,3.0,2.0,-37.77727,144.92655,6567.0,1530000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,12.9,19701.0,9.0,6.0,12.9,19701.0,4.0,8.6,13134.0,18.49,28238.1,43125489.0
3,4.3,3032.0,3.0,1.0,-37.77391,144.92151,6567.0,865000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,12.9,19701.0,9.0,3.0,12.9,19701.0,1.0,4.3,6567.0,18.49,28238.1,43125489.0
3,4.3,3032.0,3.0,2.0,-37.7801,144.90976,6567.0,1370000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,12.9,19701.0,9.0,6.0,12.9,19701.0,4.0,8.6,13134.0,18.49,28238.1,43125489.0
3,4.3,3032.0,3.0,2.0,-37.77549,144.90865,6567.0,1082000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,6,91A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,6.0,12.9,19701.0,9.0,6.0,12.9,19701.0,4.0,8.6,13134.0,18.49,28238.1,43125489.0
4,9.5,3034.0,4.0,2.0,-37.76272,144.85569,4502.0,835000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16.0,16.0,8.0,38.0,18008.0,16.0,8.0,38.0,18008.0,4.0,19.0,9004.0,90.25,42769.0,20268004.0
3,6.4,3012.0,3.0,2.0,-37.82017,144.84904,962.0,663000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,134,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,6.0,19.200000000000003,2886.0,9.0,6.0,19.200000000000003,2886.0,4.0,12.8,1924.0,40.96000000000001,6156.8,925444.0
3,14.8,3023.0,4.0,2.0,-37.73321,144.75752,1686.0,593000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,152,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,12.0,6.0,44.400000000000006,5058.0,16.0,8.0,59.2,6744.0,4.0,29.6,3372.0,219.04,24952.800000000003,2842596.0
4,14.8,3023.0,4.0,2.0,-37.76203,144.77764,2674.0,720000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,154,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,59.2,10696.0,16.0,8.0,59.2,10696.0,4.0,29.6,5348.0,219.04,39575.2,7150276.0
